CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNOQTYHLKMOCDEIIAD00604524";1;3;2018;4;32;882;1;1;2;2
"TQRMNOQTYHLKMOCDEIIAD00604524";1;4;2018;4;32;882;1;1;1;1
"TQRMNOQTYHLOMTCDEIIAD00604371";1;1;2018;4;32;686;3;2;2;1
"TQRMNOQTYHLOMTCDEIIAD00604371";1;2;2018;4;32;686;3;2;2;1
"TQRMNOQTYHLOMTCDEIIAD00604371";1;3;2018;4;32;686;3;2;2;1
"TQRMNOQTYHMKMNCDEIIAD00598878";1;1;2018;4;32;813;2;2;2;2
"TQRMNOQTYHMKMNCDEIIAD00598878";1;2;2018;4;32;813;2;2;2;2
"TQRMNOQTYHMOLNCDEIIAD00598801";1;1;2018;4;32;1332;2;1;2;1
"TQRMNOQTYHMOLNCDEIIAD00598801";1;2;2018;4;32;1332;2;1;1;1
"TQRMNOQTYHMOLNCDEIIAD00598801";1;3;2018;4;32;1332;2;2;2;2
"TQRMNOQUPHJMLMCDEIIAD00626665";1;1;2018;4;32;1915;1;1;2;1
"TQRMNOQUPHMKMNCDEIIAD00598787";1;1;2018;4;32;813;1;2;2;2
"TQRMNOQUPHMKMNCDEIIAD00598787";1;2;2018;4;32;813;1;2;2;2
"TQRMNOQUPHMOKNCDEIIAD00598843";1;1;2018;4;32;1042;1;1;2;1
"TQRMNOQUPHMOKNCDEIIAD00598843";1;2;2018;4;32;1042;2;1;1;1
"TQRMNOQUPHMOKTCDEIIAD00598561";1;1;2018;4;32;1298;1;1;2;1
"TQRMNOQUQHJLNNCDEIIAD00626649";1;1;2018;4;32;1818;1;2;2;1
"TQRMNOQUQHMOKTCDEIIAD00604367";1;1;2018;4;32;1298;1;1;1;1
"TQRMNOQUQHMOKTCDEIIAD00604367";1;2;2018;4;32;1298;1;1;1;1
"TQRMNOQURHJLNNCDEIIAD00626543";1;1;2018;4;32;1818;1;1;1;1
"TQRMNOQURHJLNNCDEIIAD00626543";1;2;2018;4;32;1818;1;1;1;1
"TQRMNOQURHJLNNCDEIIAD00626543";1;3;2018;4;32;1818;1;1;1;1
"TQRMNOQURHLKMQCDEIIAD00626763";1;1;2018;4;32;987;1;1;1;1
"TQRMNOQUSHLKMQCDEIIAD00604304";1;1;2018;4;32;987;1;1;1;2
"TQRMNOQUSHLKMQCDEIIAD00604304";1;2;2018;4;32;987;1;1;2;2
"TQRMNOQUSHLKMQCDEIIAD00604304";1;3;2018;4;32;987;1;1;1;1
"TQRMNOQUSHLKMQCDEIIAD00604304";1;4;2018;4;32;987;1;1;1;2
"TQRMNOQUTHLKMQCDEIIAD00604342";1;1;2018;4;32;987;2;2;2;2
"TQRMNOQUTHLKMQCDEIIAD00604342";1;2;2018;4;32;987;2;2;2;2
"TQRMNOQUVHJLMUCDEIIAD00626711";1;1;2018;4;32;1836;1;1;2;1
"TQRMNOQUXHJMLMCDEIIAD00626555";1;1;2018;4;32;1915;1;1;2;1
"TQRMNOQUXHJMLMCDEIIAD00626555";1;2;2018;4;32;1915;1;1;2;1
"TQRMNOQUYHLNLTCDEIIAD00626616";1;1;2018;4;32;1499;2;1;1;1
"TQRMNOQUYHLNLTCDEIIAD00626616";1;2;2018;4;32;1499;2;1;1;1
"TQRMNOQUYHLNLTCDEIIAD00626616";1;3;2018;4;32;1499;2;1;2;1
"TQRMNOQUYHLNLTCDEIIAD00626616";1;4;2018;4;32;1499;2;1;2;1
"TQRMNOQUYHLNLTCDEIIAD00626616";1;5;2018;4;32;1499;2;1;2;1
"TQRMNOQVPHLNLTCDEIIAD00626705";1;1;2018;4;32;1499;2;2;1;1
"TQRMNOQVPHLNLTCDEIIAD00626705";1;2;2018;4;32;1499;2;1;2;1
"TQRMNOQVPHLNLTCDEIIAD00626705";1;3;2018;4;32;1499;2;1;2;2
"TQRMNOQVPHLNLTCDEIIAD00626705";1;4;2018;4;32;1499;2;1;2;2
"TQRMNOQVQHLLOQCDEIIAD00604350";1;1;2018;4;32;1758;2;2;1;1
"TQRMNOQVQHLLOQCDEIIAD00604350";1;2;2018;4;32;1758;2;1;2;1
"TQRMNOQVQHLNLTCDEIIAD00604519";1;1;2018;4;32;1499;1;1;1;1
"TQRMNOQVQHLNLTCDEIIAD00604519";1;2;2018;4;32;1499;1;1;1;2
"TQRMNOQVQHLNLTCDEIIAD00604519";1;3;2018;4;32;1499;1;1;1;2
"TQRMNOQVQHMKMPCDEIIAD00598816";1;1;2018;4;32;1003;1;1;1;1
"TQRMNOQVQHMKMPCDEIIAD00598816";1;2;2018;4;32;1003;1;1;1;1
"TQRMNOQVRHJKMNCDEIIAD00626610";1;1;2018;4;32;864;1;2;2;2
"TQRMNOQVRHJKMNCDEIIAD00626610";1;2;2018;4;32;864;1;1;1;1
"TQRMNOQVRHLNLTCDEIIAD00626534";1;1;2018;4;32;1499;1;1;1;1
"TQRMNOQVRHMKMPCDEIIAD00598595";1;1;2018;4;32;1003;3;1;2;1
"TQRMNOQVRHMKMPCDEIIAD00598595";1;2;2018;4;32;1003;3;1;2;1
"TQRMNOQVRHMKMPCDEIIAD00598595";1;3;2018;4;32;1003;3;1;1;1
"TQRMNOQVSHMKMPCDEIIAD00604269";1;1;2018;4;32;1003;1;1;2;1
"TQRMNOQVSHMKMPCDEIIAD00604269";1;2;2018;4;32;1003;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;1;2018;4;32;864;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;2;2018;4;32;864;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;3;2018;4;32;864;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;4;2018;4;32;864;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;5;2018;4;32;864;1;1;2;1
"TQRMNOQVTHJLLTCDEIIAD00626747";1;1;2018;4;32;1329;1;1;1;1
"TQRMNOQVTHJLLTCDEIIAD00626747";1;2;2018;4;32;1329;1;1;2;1
"TQRMNOQVTHJLLTCDEIIAD00626747";1;3;2018;4;32;1329;1;2;2;2
"TQRMNOQVTHMKMPCDEIIAD00598830";1;1;2018;4;32;1003;2;1;1;1
"TQRMNOQVTHMKMPCDEIIAD00598830";1;2;2018;4;32;1003;2;1;1;1
"TQRMNOQVTHMKMPCDEIIAD00598830";1;3;2018;4;32;1003;2;1;1;1
"TQRMNOQVTHMKMPCDEIIAD00598830";1;4;2018;4;32;1003;2;1;1;1
"TQRMNOQVUHJLLTCDEIIAD00626573";1;1;2018;4;32;1329;1;1;1;2
"TQRMNOQVUHJLLTCDEIIAD00626573";1;2;2018;4;32;1329;1;1;1;2
"TQRMNOQVUHJLLTCDEIIAD00626573";1;3;2018;4;32;1329;1;2;2;2
"TQRMNOQVUHKKMMCDEIIAD00626605";1;1;2018;4;32;850;1;1;2;1
"TQRMNOQVUHKKMMCDEIIAD00626605";1;2;2018;4;32;850;1;1;2;1
"TQRMNOQVUHKKMMCDEIIAD00626605";1;3;2018;4;32;850;1;1;1;1
"TQRMNOQVUHKKMMCDEIIAD00626605";1;4;2018;4;32;850;1;1;2;1
"TQRMNOQVVHJKMSCDEIIAD00626606";1;1;2018;4;32;1032;1;1;2;1
"TQRMNOQVVHJKMSCDEIIAD00626606";1;2;2018;4;32;1032;1;1;2;1
"TQRMNOQVVHJLLTCDEIIAD00626520";1;1;2018;4;32;1329;2;2;2;2
"TQRMNOQVVHJLLTCDEIIAD00626520";1;2;2018;4;32;1329;2;1;2;1
"TQRMNOQVVHJLLTCDEIIAD00626520";1;3;2018;4;32;1329;2;1;2;1
"TQRMNOQVVHKKMMCDEIIAD00621042";1;1;2018;4;32;850;1;1;2;1
"TQRMNOQVVHKKMMCDEIIAD00621042";1;2;2018;4;32;850;1;1;1;1
"TQRMNOQVVHMKLPCDEIIAD00598873";1;1;2018;4;32;1137;1;2;2;1
"TQRMNOQVWHJKMSCDEIIAD00626688";1;1;2018;4;32;1032;1;1;1;1
"TQRMNOQVWHJKMSCDEIIAD00626688";1;2;2018;4;32;1032;1;1;1;1
"TQRMNOQVWHJLLTCDEIIAD00626545";1;1;2018;4;32;1329;1;1;1;1
"TQRMNOQVWHJLLTCDEIIAD00626545";1;2;2018;4;32;1329;1;1;1;1
"TQRMNOQVWHJLLTCDEIIAD00626545";1;3;2018;4;32;1329;1;1;1;1
"TQRMNOQVWHMKLPCDEIIAD00598765";1;1;2018;4;32;1137;1;2;2;1
"TQRMNOQVWHMMKUCDEIIAD00598857";1;1;2018;4;32;2365;2;1;1;1
"TQRMNOQVWHMMKUCDEIIAD00598857";1;2;2018;4;32;2365;2;1;1;1
"TQRMNOQVXHKKMMCDEIIAD00626553";1;1;2018;4;32;850;1;1;2;1
"TQRMNOQVXHKNKMCDEIIAD00621040";1;1;2018;4;32;2069;1;1;1;1
"TQRMNOQVYHKKKRCDEIIAD00621190";1;1;2018;4;32;1015;2;1;1;1
"TQRMNOQVYHKKKRCDEIIAD00621190";1;2;2018;4;32;1015;2;1;1;1
"TQRMNOQVYHKKKRCDEIIAD00621190";1;3;2018;4;32;1015;2;1;1;1
"TQRMNOQVYHKKKRCDEIIAD00621190";1;4;2018;4;32;1015;2;1;2;2
"TQRMNOQVYHLOOOCDEIIAD00604446";1;1;2018;4;32;942;1;1;2;1
"TQRMNOQVYHMMKUCDEIIAD00598562";2;1;2018;4;32;2365;2;1;1;1
"TQRMNOQVYHMMKUCDEIIAD00598562";2;2;2018;4;32;2365;2;1;1;1
"TQRMNOQVYHMMKUCDEIIAD00598562";2;4;2018;4;32;2365;2;1;1;1
"TQRMNOQWPHKKKRCDEIIAD00621221";1;1;2018;4;32;1015;1;1;1;1
"TQRMNOQWPHKKKRCDEIIAD00621221";1;2;2018;4;32;1015;1;1;1;1
"TQRMNOQWPHKNKMCDEIIAD00621206";1;1;2018;4;32;2069;1;1;1;1
"TQRMNOQWPHLOOOCDEIIAD00604511";1;1;2018;4;32;942;1;1;1;1
"TQRMNOQWQHKKKRCDEIIAD00621222";1;1;2018;4;32;1015;2;1;1;1
"TQRMNOQWQHKKKRCDEIIAD00621222";1;2;2018;4;32;1015;2;1;1;1
"TQRMNOQWRHKNOOCDEIIAD00621011";1;1;2018;4;32;2370;1;1;1;1
"TQRMNOQWSHKNOOCDEIIAD00621094";1;1;2018;4;32;2370;1;1;1;1
"TQRMNOQWTHKLMUCDEIIAD00621118";1;1;2018;4;32;1721;1;1;2;1
"TQRMNOQWUHKNOOCDEIIAD00626493";1;1;2018;4;32;2370;1;1;2;1
"TQRMNOQWXHKKNMCDEIIAD00626752";1;1;2018;4;32;1092;2;1;1;1
"TQRMNOQWXHKKNMCDEIIAD00626752";1;2;2018;4;32;1092;2;1;1;1
"TQRMNOQWXHKKNMCDEIIAD00626752";1;3;2018;4;32;1092;2;1;2;1
"TQRMNOQWXHLMNRCDEIIAD00604289";1;1;2018;4;32;1165;1;1;1;1
"TQRMNOQWXHLMNRCDEIIAD00604289";1;2;2018;4;32;1165;1;1;1;1
"TQRMNOQWXHLMNRCDEIIAD00604289";1;5;2018;4;32;1165;1;1;1;1
"TQRMNOQWXHMMMSCDEIIAD00598598";1;1;2018;4;32;139;2;1;2;1
"TQRMNOQWXHMMMSCDEIIAD00598598";1;2;2018;4;32;139;2;1;2;1
"TQRMNOQWYHLMNRCDEIIAD00604294";1;1;2018;4;32;1165;2;1;2;1
"TQRMNOQWYHLMNRCDEIIAD00604294";1;2;2018;4;32;1165;2;1;2;1
"TQRMNOQWYHLMNRCDEIIAD00604294";1;3;2018;4;32;1165;2;1;1;1
"TQRMNOQWYHLMNRCDEIIAD00604294";1;4;2018;4;32;1165;2;1;1;1
"TQRMNOQWYHLMNRCDEIIAD00604294";1;5;2018;4;32;1165;2;1;1;1
"TQRMNOQWYHMMMSCDEIIAD00598776";2;1;2018;4;32;139;1;1;2;1
"TQRMNOQWYHMMMSCDEIIAD00598776";2;2;2018;4;32;139;1;1;1;1
"TQRMNOQWYHMMMSCDEIIAD00598776";2;3;2018;4;32;139;1;1;2;1
"TQRMNOQXPHKKNMCDEIIAD00621184";1;1;2018;4;32;1092;1;1;1;1
"TQRMNOQXPHLMNRCDEIIAD00604246";1;1;2018;4;32;1165;1;1;1;1
"TQRMNOQXPHLMNRCDEIIAD00604246";1;2;2018;4;32;1165;1;1;1;1
"TQRMNOQXPHMMMSCDEIIAD00598605";2;1;2018;4;32;139;1;1;1;1
"TQRMNOQXPHMMMSCDEIIAD00598605";2;2;2018;4;32;139;1;1;1;1
"TQRMNOQXPHMMMSCDEIIAD00598605";2;3;2018;4;32;139;1;1;2;1
"TQRMNOQXPHMMMSCDEIIAD00598605";2;4;2018;4;32;139;1;2;2;2
"TQRMNOQXPHMMNPCDEIIAD00598866";1;1;2018;4;32;2408;1;1;1;1
"TQRMNOQXPHMMNPCDEIIAD00598866";1;2;2018;4;32;2408;1;1;2;1
"TQRMNOQXPHMMNPCDEIIAD00598866";1;3;2018;4;32;2408;1;1;1;1
"TQRMNOQXPHMMNPCDEIIAD00598866";1;4;2018;4;32;2408;1;1;1;1
"TQRMNOQXQHMKNNCDEIIAD00598703";1;1;2018;4;32;856;1;1;2;1
"TQRMNOQXQHMKNNCDEIIAD00598703";1;2;2018;4;32;856;1;2;2;2
"TQRMNOQXQHMKNNCDEIIAD00598703";1;4;2018;4;32;856;1;1;1;1
"TQRMNOQXQHMLMRCDEIIAD00598698";1;1;2018;4;32;849;1;1;2;1
"TQRMNOQXQHMLMRCDEIIAD00598698";1;2;2018;4;32;849;1;1;1;1
"TQRMNOQXQHMLMRCDEIIAD00598698";1;4;2018;4;32;849;1;1;1;1
"TQRMNOQXRHJOKRCDEIIAD00626513";1;1;2018;4;32;783;1;1;2;1
"TQRMNOQXRHMKNNCDEIIAD00626536";1;1;2018;4;32;856;1;1;2;1
"TQRMNOQXSHJOKRCDEIIAD00626723";1;1;2018;4;32;783;1;1;2;1
"TQRMNOQXSHJOKRCDEIIAD00626723";1;2;2018;4;32;783;1;1;2;1
"TQRMNOQXSHLLLMCDEIIAD00604284";2;1;2018;4;32;1641;1;1;1;1
"TQRMNOQXSHMLMRCDEIIAD00598575";1;2;2018;4;32;849;2;2;2;1
"TQRMNOQXSHMLMRCDEIIAD00598575";1;3;2018;4;32;849;2;1;1;1
"TQRMNOQXTHMKNNCDEIIAD00604379";1;1;2018;4;32;856;2;2;2;2
"TQRMNOQXTHMKNNCDEIIAD00604379";1;2;2018;4;32;856;2;1;2;1
"TQRMNOQXUHLLLMCDEIIAD00609870";1;1;2018;4;32;1641;1;1;1;1
"TQRMNOQXUHLLLMCDEIIAD00609870";1;2;2018;4;32;1641;1;1;1;1
"TQRMNOQXUHLMOLCDEIIAD00610111";1;1;2018;4;32;2065;2;1;2;1
"TQRMNOQXUHLMOLCDEIIAD00610111";1;2;2018;4;32;2065;2;1;1;1
"TQRMNOQXUHMKNNCDEIIAD00598706";1;1;2018;4;32;856;1;1;1;1
"TQRMNOQXVHLLLMCDEIIAD00604290";1;1;2018;4;32;1641;1;1;2;1
"TQRMNOQXWHJMKPCDEIIAD00626717";1;1;2018;4;32;1688;1;1;1;1
"TQRMNOQXWHJMKPCDEIIAD00626717";1;2;2018;4;32;1688;1;1;1;1
"TQRMNOQXWHLLLMCDEIIAD00626669";1;1;2018;4;32;1641;1;1;2;1
"TQRMNOQXWHLLLMCDEIIAD00626669";1;2;2018;4;32;1641;1;2;2;1
"TQRMNOQXWHMLMQCDEIIAD00598750";1;1;2018;4;32;102;1;1;1;1
"TQRMNOQXWHMLMQCDEIIAD00598750";1;2;2018;4;32;102;1;1;1;1
"TQRMNOQXWHMLMQCDEIIAD00598750";1;3;2018;4;32;102;1;1;1;2
"TQRMNOQXWHMLMQCDEIIAD00598750";1;4;2018;4;32;102;1;2;2;2
"TQRMNOQXWHMLMQCDEIIAD00598750";1;5;2018;4;32;102;1;2;2;2
"TQRMNOQXXHMLMQCDEIIAD00598669";1;1;2018;4;32;102;2;1;1;1
"TQRMNOQXXHMLMQCDEIIAD00598669";1;2;2018;4;32;102;2;1;1;1
"TQRMNOQXXHMLMQCDEIIAD00598669";1;3;2018;4;32;102;2;1;1;2
"TQRMNOQXXHMLMQCDEIIAD00598669";1;4;2018;4;32;102;2;1;1;2
"TQRMNOQXYHJMKPCDEIIAD00626650";1;1;2018;4;32;1688;1;1;1;1
"TQRMNOQXYHMLMQCDEIIAD00598670";1;2;2018;4;32;102;2;2;2;1
"TQRMNOQYRHKMNRCDEIIAD00626544";1;1;2018;4;32;2469;1;1;1;1
"TQRMNOQYRHKMNRCDEIIAD00626544";1;2;2018;4;32;2469;1;1;2;1
"TQRMNOQYRHKMNRCDEIIAD00626544";1;3;2018;4;32;2469;1;1;1;2
"TQRMNOQYRHKMNRCDEIIAD00626544";1;4;2018;4;32;2469;1;1;1;2
"TQRMNOQYRHKMNRCDEIIAD00626544";1;5;2018;4;32;2469;1;1;1;2
"TQRMNOQYSHJKMMCDEIIAD00626627";1;1;2018;4;32;901;1;1;1;1
"TQRMNOQYSHJKMMCDEIIAD00626627";1;2;2018;4;32;901;1;1;1;1
"TQRMNOQYSHJKMMCDEIIAD00626627";1;3;2018;4;32;901;1;1;1;1
"TQRMNOQYSHJKNOCDEIIAD00626657";1;1;2018;4;32;678;1;1;1;1
"TQRMNOQYSHKMNRCDEIIAD00626673";1;1;2018;4;32;2469;1;1;1;1
"TQRMNOQYSHKMNRCDEIIAD00626673";1;2;2018;4;32;2469;1;1;1;1
"TQRMNOQYSHMONQCDEIIAD00598582";1;1;2018;4;32;759;1;1;2;1
"TQRMNOQYSHMONQCDEIIAD00598582";1;2;2018;4;32;759;1;1;2;1
"TQRMNOQYSHMONQCDEIIAD00598582";1;3;2018;4;32;759;1;1;2;1
"TQRMNOQYTHMONQCDEIIAD00621247";1;1;2018;4;32;759;1;1;1;1
"TQRMNOQYUHKMNRCDEIIAD00626739";1;1;2018;4;32;2469;1;2;2;1
"TQRMNOQYUHMONOCDEIIAD00598840";1;1;2018;4;32;2081;1;1;1;1
"TQRMNOQYUHMONOCDEIIAD00598840";1;2;2018;4;32;2081;1;1;1;1
"TQRMNOQYUHMONOCDEIIAD00598840";1;3;2018;4;32;2081;1;1;1;1
"TQRMNOQYVHJMLSCDEIIAD00626667";1;1;2018;4;32;1671;1;1;1;1
"TQRMNOQYWHJKNOCDEIIAD00626508";1;1;2018;4;32;678;1;1;2;1
"TQRMNOQYWHJKNOCDEIIAD00626508";1;2;2018;4;32;678;1;1;1;1
"TQRMNOQYWHJKNOCDEIIAD00626508";1;3;2018;4;32;678;1;1;1;1
"TQRMNOQYWHJMLSCDEIIAD00626668";1;1;2018;4;32;1671;2;1;1;1
"TQRMNOQYWHJMLSCDEIIAD00626668";1;2;2018;4;32;1671;2;1;1;1
"TQRMNOQYWHJMLSCDEIIAD00626668";1;3;2018;4;32;1671;2;1;1;1
"TQRMNOQYXHJMLSCDEIIAD00626741";1;1;2018;4;32;1671;1;1;1;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;1;2018;4;32;1035;1;1;1;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;2;2018;4;32;1035;1;1;1;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;3;2018;4;32;1035;1;1;1;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;4;2018;4;32;1035;1;1;1;1
"TQRMNOQYXHLMNPCDEIIAD00604279";1;1;2018;4;32;2067;1;1;1;1
"TQRMNOQYXHLMNPCDEIIAD00604279";1;2;2018;4;32;2067;1;1;1;1
"TQRMNOQYYHJMLSCDEIIAD00626624";1;1;2018;4;32;1671;1;1;1;1
"TQRMNOQYYHJMLSCDEIIAD00626624";1;2;2018;4;32;1671;1;1;2;1
"TQRMNOQYYHJMLSCDEIIAD00626624";1;3;2018;4;32;1671;1;1;1;1
"TQRMNOQYYHJMLSCDEIIAD00626624";1;4;2018;4;32;1671;1;1;1;1
"TQRMNOQYYHJMNMCDEIIAD00626738";1;1;2018;4;32;2424;1;1;1;1
"TQRMNOQYYHJMNMCDEIIAD00626738";1;2;2018;4;32;2424;1;1;1;1
"TQRMNOQYYHLNNSCDEIIAD00604450";1;1;2018;4;32;1931;1;1;2;1
"TQRMNOQYYHLNNSCDEIIAD00604450";1;2;2018;4;32;1931;1;1;2;1
"TQRMNOQYYHLNNSCDEIIAD00604450";1;3;2018;4;32;1931;1;1;1;1
"TQRMNORPPHKOOPCDEIIAD00621126";1;1;2018;4;32;1035;1;2;2;1
"TQRMNORPPHKOOPCDEIIAD00621126";1;2;2018;4;32;1035;1;2;2;2
"TQRMNORPPHLNNSCDEIIAD00604522";1;1;2018;4;32;1931;1;2;2;1
"TQRMNORPPHLNNSCDEIIAD00604522";1;2;2018;4;32;1931;1;2;2;1
"TQRMNORPQHLNNSCDEIIAD00604457";1;1;2018;4;32;1931;1;1;1;1
"TQRMNORPQHLNNSCDEIIAD00604457";1;2;2018;4;32;1931;1;1;1;1
"TQRMNORPQHMONOCDEIIAD00598692";1;1;2018;4;32;2081;1;1;1;1
"TQRMNORPQHMONOCDEIIAD00598692";1;2;2018;4;32;2081;1;2;2;1
"TQRMNORPQHMONOCDEIIAD00598692";1;3;2018;4;32;2081;1;1;1;1
"TQRMNORPRHLNNSCDEIIAD00610109";1;1;2018;4;32;1931;1;1;2;1
"TQRMNORPRHMONOCDEIIAD00598567";1;1;2018;4;32;2081;1;1;2;1
"TQRMNORPRHMONOCDEIIAD00598567";1;2;2018;4;32;2081;1;1;2;1
"TQRMNORPRHMONOCDEIIAD00598567";1;3;2018;4;32;2081;1;2;2;2
"TQRMNORPRHMONOCDEIIAD00598567";1;4;2018;4;32;2081;1;2;2;2
"TQRMNORPRHMONOCDEIIAD00598567";1;5;2018;4;32;2081;1;2;1;2
"TQRMNORPRHMONOCDEIIAD00598567";1;6;2018;4;32;2081;1;1;2;1
"TQRMNORPSHLNNSCDEIIAD00609980";1;1;2018;4;32;1931;2;1;1;1
"TQRMNORPSHLNNSCDEIIAD00609980";1;2;2018;4;32;1931;2;1;1;1
"TQRMNORPSHLNNSCDEIIAD00609980";1;3;2018;4;32;1931;2;1;1;1
"TQRMNORPSHLNNSCDEIIAD00609980";1;4;2018;4;32;1931;2;1;1;1
"TQRMNORPSHLNNSCDEIIAD00609980";1;5;2018;4;32;1931;2;1;1;1
"TQRMNORPSHLNNSCDEIIAD00609980";1;6;2018;4;32;1931;2;1;1;1
"TQRMNORPSHMONOCDEIIAD00598746";1;1;2018;4;32;2081;1;1;1;1
"TQRMNORPTHMKLSCDEIIAD00598881";1;1;2018;4;32;65;1;1;1;1
"TQRMNORPTHMKLSCDEIIAD00598881";1;2;2018;4;32;65;1;1;1;1
"TQRMNORPTHMKLSCDEIIAD00598881";1;3;2018;4;32;65;1;1;1;1
"TQRMNORPTHMKLSCDEIIAD00598881";1;4;2018;4;32;65;1;1;1;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;1;2018;4;32;1738;1;1;1;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;2;2018;4;32;1738;1;1;1;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;3;2018;4;32;1738;1;1;1;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;4;2018;4;32;1738;1;1;1;2
"TQRMNORPVHLMMNCDEIIAD00604313";1;1;2018;4;32;1640;1;1;1;1
"TQRMNORPVHLMMNCDEIIAD00604313";1;2;2018;4;32;1640;1;1;1;1
"TQRMNORPVHLMMNCDEIIAD00604313";1;3;2018;4;32;1640;1;1;1;1
"TQRMNORPWHKNKPCDEIIAD00620979";1;1;2018;4;32;2586;1;1;1;1
"TQRMNORPWHKNKPCDEIIAD00620979";1;2;2018;4;32;2586;1;1;1;1
"TQRMNORPWHKNOQCDEIIAD00621061";1;1;2018;4;32;1000;1;1;2;1
"TQRMNORPWHKNOQCDEIIAD00621061";1;2;2018;4;32;1000;1;1;2;1
"TQRMNORPWHKNOQCDEIIAD00621061";1;3;2018;4;32;1000;1;1;2;2
"TQRMNORPWHKNOQCDEIIAD00621061";1;4;2018;4;32;1000;1;1;2;2
"TQRMNORPWHLLMRCDEIIAD00610065";1;1;2018;4;32;940;1;1;2;1
"TQRMNORPWHLLMRCDEIIAD00610065";1;2;2018;4;32;940;1;1;2;1
"TQRMNORPWHLLMRCDEIIAD00610065";1;3;2018;4;32;940;1;1;2;2
"TQRMNORPWHLLMRCDEIIAD00610065";1;5;2018;4;32;940;1;1;2;2
"TQRMNORPWHLMMNCDEIIAD00604311";1;1;2018;4;32;1640;2;2;2;2
"TQRMNORPWHLMMNCDEIIAD00604311";1;2;2018;4;32;1640;2;1;2;1
"TQRMNORPWHMLLQCDEIIAD00626671";1;1;2018;4;32;1221;1;1;1;1
"TQRMNORPWHMLLQCDEIIAD00626671";1;2;2018;4;32;1221;1;1;1;1
"TQRMNORPWHMLLQCDEIIAD00626671";1;3;2018;4;32;1221;1;1;1;1
"TQRMNORPWHMLLQCDEIIAD00626671";1;4;2018;4;32;1221;1;1;1;1
"TQRMNORPXHJMNMCDEIIAD00626538";1;1;2018;4;32;2424;1;1;1;1
"TQRMNORPXHJMNMCDEIIAD00626538";1;2;2018;4;32;2424;1;1;1;1
"TQRMNORPXHJMNMCDEIIAD00626538";1;3;2018;4;32;2424;1;1;1;1
"TQRMNORPXHJMNMCDEIIAD00626538";1;4;2018;4;32;2424;1;1;1;1
"TQRMNORPXHKNKPCDEIIAD00621002";1;1;2018;4;32;2586;1;1;1;1
"TQRMNORPXHKNOQCDEIIAD00621127";1;1;2018;4;32;1000;1;1;1;1
"TQRMNORPXHKNOQCDEIIAD00621127";1;2;2018;4;32;1000;1;1;1;1
"TQRMNORPXHLMMNCDEIIAD00604253";1;1;2018;4;32;1640;1;1;1;1
"TQRMNORPYHJKLLCDEIIAD00626560";1;1;2018;4;32;877;1;2;2;2
"TQRMNORPYHJKLLCDEIIAD00626560";1;2;2018;4;32;877;1;2;2;2
"TQRMNORPYHKNOQCDEIIAD00621039";1;1;2018;4;32;1000;1;1;1;1
"TQRMNORPYHLLMRCDEIIAD00604497";1;1;2018;4;32;940;2;1;1;2
"TQRMNORPYHLLMRCDEIIAD00604497";1;2;2018;4;32;940;2;1;1;1
"TQRMNORPYHLLMRCDEIIAD00604497";1;3;2018;4;32;940;2;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;1;2018;4;32;2424;2;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;2;2018;4;32;2424;2;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;3;2018;4;32;2424;2;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;4;2018;4;32;2424;2;1;1;1
"TQRMNORQPHJNNUCDEIIAD00626496";1;1;2018;4;32;1812;1;1;2;1
"TQRMNORQPHKNOQCDEIIAD00621146";1;1;2018;4;32;1000;1;1;1;1
"TQRMNORQPHKNOQCDEIIAD00621146";1;2;2018;4;32;1000;1;1;2;1
"TQRMNORQPHLLMRCDEIIAD00604449";1;1;2018;4;32;940;1;1;1;1
"TQRMNORQPHLLMRCDEIIAD00604449";1;2;2018;4;32;940;1;2;1;2
"TQRMNORQPHLLMRCDEIIAD00604449";1;3;2018;4;32;940;1;2;1;2
"TQRMNORQPHLLMRCDEIIAD00604449";1;4;2018;4;32;940;1;2;1;2
"TQRMNORQRHMONMCDEIIAD00598739";1;1;2018;4;32;904;1;1;1;1
"TQRMNORQRHMONMCDEIIAD00598739";1;2;2018;4;32;904;1;1;1;1
"TQRMNORQRHMONMCDEIIAD00598739";1;3;2018;4;32;904;1;1;1;2
